task,llm_model,attn_method,predictors,dependent,feature_name,coefficient,t,std_error,p_value,rsquared,rsquared_adj,rmse,perm_importance_mean,perm_importance_std
task2,bert,none,text_only,TRT,surprisal,0.0005980976126511498,8.243283657003875,7.25557481141606e-05,2.0979309374214483e-16,0.30745089633142286,0.30533138874559707,0.03174822176328942,0.00019357127827140803,0.0001640897188167007
task2,bert,none,text_only,TRT,role,0.0066429322551811495,3.6634180760157578,0.0018133153566807305,0.0002513303164849627,0.30745089633142286,0.30533138874559707,0.03174822176328942,0.0004593864528186567,7.524469355864048e-05
task2,bert,none,text_only,FFD,const,0.03702512941646899,7.884300066131877,0.004696057875259676,3.820320415300918e-15,0.18631161942622443,0.18382137189577674,0.027744927375438978,0.0,0.0
task2,bert,none,text_only,FFD,frequency,-0.002299830952151595,-4.1936761603557065,0.0005484045177099521,2.789997066247402e-05,0.18631161942622443,0.18382137189577674,0.027744927375438978,0.0006575517450268346,9.71266410185419e-05
task2,bert,none,text_only,FFD,length,0.0017181603379193967,7.625707722125633,0.00022531159080936648,2.864264684722307e-14,0.18631161942622443,0.18382137189577674,0.027744927375438978,0.0010897581061126399,0.00010307867719073485
task2,bert,none,text_only,FFD,surprisal,0.0002025692053661503,3.1638862086510233,6.402543960407448e-05,0.001565682265654131,0.18631161942622443,0.18382137189577674,0.027744927375438978,6.27508757475026e-05,5.808314436970777e-05
task2,bert,none,text_only,FFD,role,0.014974704664405179,9.358455545316534,0.001600125639523854,1.1716534535274388e-20,0.18631161942622443,0.18382137189577674,0.027744927375438978,0.0022203527255351494,0.00017710850286434948
task2,bert,none,text_only,pca,const,-0.01073808383020515,-1.0052170876020485,0.01068235305850293,0.31483875339507467,0.2643964294965737,0.26214515613619604,,0.0,0.0
task2,bert,none,text_only,pca,frequency,-0.009268593993224095,-7.429838054717725,0.0012474826402627734,1.2627663365261272e-13,0.2643964294965737,0.26214515613619604,,0.00373287028745386,0.00036837204577804303
task2,bert,none,text_only,pca,length,0.006465415707911211,12.614772803977194,0.0005125273208149092,5.8086906601684914e-36,0.2643964294965737,0.26214515613619604,,0.00537467003849342,0.00042835855193582457
task2,bert,none,text_only,pca,surprisal,0.0008785031778946377,6.031943720863125,0.0001456418061156795,1.7310412003413783e-09,0.2643964294965737,0.26214515613619604,,0.00023423037516282635,0.00024878993974439376
task2,bert,none,text_only,pca,role,0.02216471827052659,6.089401983463177,0.003639884233413841,1.2140410833825394e-09,0.2643964294965737,0.26214515613619604,,0.0023353466224359048,0.0002629458585944702
task2,bert,raw,text+raw,nFixations,const,0.008262784581636587,1.7947270040307612,0.004603922804459549,0.07275484257749229,0.4532075176210689,0.4511141313945033,0.027682552167977485,0.0,0.0
task2,bert,raw,text+raw,nFixations,frequency,-0.002888167915754569,-5.445851982681284,0.0005303427131217345,5.390992663950444e-08,0.4532075176210689,0.4511141313945033,0.027682552167977485,0.0008291615228179193,0.0001251943313021182
task2,bert,raw,text+raw,nFixations,length,0.0028695570442838756,13.168442016527694,0.00021791165884941426,5.5185455396597486e-39,0.4532075176210689,0.4511141313945033,0.027682552167977485,0.0021929113794693913,0.00023918190097659716
task2,bert,raw,text+raw,nFixations,surprisal,-7.08810955937313e-05,-1.129883272292544,6.273311352765925e-05,0.25857715045942825,0.4532075176210689,0.4511141313945033,0.027682552167977485,8.255502537066785e-05,1.7676982923099604e-05
task2,bert,raw,text+raw,nFixations,role,-0.006885230655370974,-4.3756638169720725,0.0015735282561390885,1.2341589291164166e-05,0.4532075176210689,0.4511141313945033,0.027682552167977485,0.00018711990370933566,6.914531701390629e-05
task2,bert,raw,text+raw,nFixations,attention_layer_0,2.696593835678287,38.429120006606496,0.07017058509835003,7.34768272938457e-285,0.4532075176210689,0.4511141313945033,0.027682552167977485,0.012194590423809543,0.0004215948512756392
task2,bert,raw,text+raw,meanPupilSize,const,0.0006126132439715226,0.15455058440722497,0.003963836476718518,0.8771815841222057,0.392054092137603,0.38972658100489854,0.023899676833111005,0.0,0.0
task2,bert,raw,text+raw,meanPupilSize,frequency,0.0007126149708072821,1.5606684072632793,0.0004566088270197594,0.11866242107212444,0.392054092137603,0.38972658100489854,0.023899676833111005,-1.865747772673322e-05,3.5636200017954974e-05
task2,bert,raw,text+raw,meanPupilSize,length,0.0009341514870340391,4.979080477277933,0.00018761526175305773,6.593594846461889e-07,0.392054092137603,0.38972658100489854,0.023899676833111005,0.0004381183164915762,7.721855894976568e-05
task2,bert,raw,text+raw,meanPupilSize,surprisal,-0.0004009480921946436,-7.423412807171059,5.401128869019994e-05,1.3249585439786127e-13,0.392054092137603,0.38972658100489854,0.023899676833111005,0.0005720947288384269,0.00010080273760319294
task2,bert,raw,text+raw,meanPupilSize,role,0.0008135952863756622,0.6005458648910541,0.001354759617774169,0.5481684862723455,0.392054092137603,0.38972658100489854,0.023899676833111005,3.837951146108756e-05,9.26372348347895e-06
task2,bert,raw,text+raw,meanPupilSize,attention_layer_0,2.629635233871209,43.52639665949071,0.06041472383857051,0.0,0.392054092137603,0.38972658100489854,0.023899676833111005,0.013226293523818693,0.00047564098746713464
task2,bert,raw,text+raw,GD,const,-0.0015761388182616892,-0.3611775370332845,0.004363889380297865,0.7179812994812438,0.4595544629750946,0.4574853759267603,0.024948795219293825,0.0,0.0
task2,bert,raw,text+raw,GD,frequency,-0.0014050067055609637,-2.7949631787265274,0.0005026923847351465,0.005209452056316637,0.4595544629750946,0.4574853759267603,0.024948795219293825,0.00027459297837243747,5.686503731055157e-05
task2,bert,raw,text+raw,GD,length,0.00183847688481227,8.900860754349141,0.0002065504601803767,7.510621888621428e-19,0.4595544629750946,0.4574853759267603,0.024948795219293825,0.001050501948458191,0.00015506785122294567
task2,bert,raw,text+raw,GD,surprisal,6.604432846776851e-05,1.1106903174197245,5.946241488914562e-05,0.2667526534696033,0.4595544629750946,0.4574853759267603,0.024948795219293825,-3.48361601959616e-05,1.7775366980441985e-05
task2,bert,raw,text+raw,GD,role,-0.004289762731313836,-2.876159891473244,0.0014914896574531216,0.004041707181198052,0.4595544629750946,0.4574853759267603,0.024948795219293825,2.632677673090819e-05,4.612685458520166e-05
task2,bert,raw,text+raw,GD,attention_layer_0,2.8610750062947385,43.01584371148973,0.06651212110319557,0.0,0.4595544629750946,0.4574853759267603,0.024948795219293825,0.014582622156072641,0.00038642653632850086
task2,bert,raw,text+raw,TRT,const,0.009770016425721948,2.033767787140773,0.004803899681908812,0.04202531038597886,0.45962567437419777,0.4575568599575599,0.028421408660662197,0.0,0.0
task2,bert,raw,text+raw,TRT,frequency,-0.003651984596058186,-6.599430117798282,0.0005533787813297688,4.5348112585922704e-11,0.45962567437419777,0.4575568599575599,0.028421408660662197,0.0012095921743512897,0.00013993961701998364
task2,bert,raw,text+raw,TRT,length,0.0024559930833737633,10.801418076434755,0.00022737691162347988,6.499830274538775e-27,0.45962567437419777,0.4575568599575599,0.028421408660662197,0.0015258893109442498,0.00020472284231747525
task2,bert,raw,text+raw,TRT,surprisal,8.804141733845198e-05,1.3450061997508476,6.545800112650856e-05,0.1786814625536476,0.45962567437419777,0.4575568599575599,0.028421408660662197,-7.220458645077477e-05,2.198162479131389e-05
task2,bert,raw,text+raw,TRT,role,-0.00718651447687633,-4.377013259021812,0.0016418763324656672,1.22657334752728e-05,0.45962567437419777,0.4575568599575599,0.028421408660662197,0.00022636144290564853,7.782060297778906e-05
task2,bert,raw,text+raw,TRT,attention_layer_0,2.812080355932409,38.406676932695845,0.07321852814447655,1.4404107939257857e-284,0.45962567437419777,0.4575568599575599,0.028421408660662197,0.012775272439230684,0.00038973672454875385
task2,bert,raw,text+raw,FFD,const,-0.00046916036227810437,-0.11487196463196662,0.0040842024751750975,0.9085510099204691,0.41065795023028373,0.408401663669144,0.023971653636415298,0.0,0.0
task2,bert,raw,text+raw,FFD,frequency,0.0003334517942237919,0.7087567718636549,0.0004704742267886771,0.47850696916330016,0.41065795023028373,0.408401663669144,0.023971653636415298,-1.9505949181592917e-05,1.4422895836084144e-05
task2,bert,raw,text+raw,FFD,length,0.0006297407035357331,3.2576323348999514,0.00019331239341810922,0.0011306190890989125,0.41065795023028373,0.408401663669144,0.023971653636415298,0.00021952922215920276,4.897552210385905e-05
task2,bert,raw,text+raw,FFD,surprisal,-0.0003016079310405509,-5.419593131246002,5.565139739027035e-05,6.240816622109101e-08,0.41065795023028373,0.408401663669144,0.023971653636415298,0.000307479904675928,7.939436231442909e-05
task2,bert,raw,text+raw,FFD,role,0.0013046602349219782,0.934638460763183,0.001395898296178238,0.35001773499895594,0.41065795023028373,0.408401663669144,0.023971653636415298,6.545157336750145e-05,1.4098217759628395e-05
task2,bert,raw,text+raw,FFD,attention_layer_0,2.779667484149157,44.65380977136037,0.062249279476528634,0.0,0.41065795023028373,0.408401663669144,0.023971653636415298,0.014398270415618064,0.00041412600234889534
task2,bert,raw,text+raw,pca,const,-0.09355894763189604,-9.962723251711218,0.009390900988424641,3.5635045703976614e-23,0.45564005126512175,0.4535559779544982,,0.0,0.0
task2,bert,raw,text+raw,pca,frequency,-0.0034519549002889624,-3.191018179325455,0.0010817722451893603,0.0014260950453769598,0.45564005126512175,0.4535559779544982,,0.0007251261960052214,0.00014806757403246738
task2,bert,raw,text+raw,pca,length,0.004061213499246577,9.136842227944774,0.0004444876465991139,9.007083929636073e-20,0.45564005126512175,0.4535559779544982,,0.0024356173302628866,0.0003433360664248548
task2,bert,raw,text+raw,pca,surprisal,-0.0002351700292168762,-1.8378323924075126,0.00012796054209753566,0.06614370853302015,0.45564005126512175,0.4535559779544982,,0.00023816690724840704,6.0866575893911365e-05
task2,bert,raw,text+raw,pca,role,-0.008030943376571384,-2.5021468186499387,0.0032096211608016547,0.012374521027596971,0.45564005126512175,0.4535559779544982,,-5.051268510202628e-06,8.453265465754848e-05
task2,bert,raw,text+raw,pca,attention_layer_0,6.1399872747876,42.89761475345406,0.1431312046153619,0.0,0.45564005126512175,0.4535559779544982,,0.03050717446035439,0.0009121315634113049
task2,bert,flow,text+flow,nFixations,const,-0.04016961778445696,-8.924246945606292,0.004501177301490276,6.101158456479699e-19,0.5296890473421749,0.5278884694223518,0.025978544406644592,-3.469446951953614e-18,0.0
task2,bert,flow,text+flow,nFixations,frequency,-0.001193449423725692,-2.4103908238153102,0.0004951269362354397,0.015969676323683422,0.5296890473421749,0.5278884694223518,0.025978544406644592,0.00018656953521976224,5.1300296172304225e-05
task2,bert,flow,text+flow,nFixations,length,0.002778267348964105,13.770257094369446,0.00020175856775398314,2.092976616399958e-42,0.5296890473421749,0.5278884694223518,0.025978544406644592,0.0021700910448278006,0.0002464407632365693
task2,bert,flow,text+flow,nFixations,surprisal,0.0009218156909042646,15.939941121341278,5.783055808594466e-05,6.780721146638577e-56,0.5296890473421749,0.5278884694223518,0.025978544406644592,0.0010018223731449714,0.0002031452124504825
task2,bert,flow,text+flow,nFixations,role,-0.0069495632290576155,-4.799808084252633,0.0014478835626486753,1.6323230365147203e-06,0.5296890473421749,0.5278884694223518,0.025978544406644592,0.00022454176826357182,7.620843400236192e-05
task2,bert,flow,text+flow,nFixations,attention_layer_0,3.567036503005745,50.68285065695142,0.07037955554531357,0.0,0.5296890473421749,0.5278884694223518,0.025978544406644592,0.01647983688187891,0.0005067305352545995
task2,bert,flow,text+flow,meanPupilSize,const,-0.04704336607371201,-12.470832301542178,0.00377227156425594,3.389784013341934e-35,0.5045432345437527,0.5026463862839662,0.02177984724997136,0.0,0.0
task2,bert,flow,text+flow,meanPupilSize,frequency,0.0023866070735405003,5.751584967924994,0.00041494772081955686,9.342073648097752e-09,0.5045432345437527,0.5026463862839662,0.02177984724997136,0.0003606471821105205,0.00010731809265677446
task2,bert,flow,text+flow,meanPupilSize,length,0.0008393634405923368,4.964108132639001,0.00016908645383317174,7.12049903348016e-07,0.5045432345437527,0.5026463862839662,0.02177984724997136,0.00039829462971359766,7.209687338823864e-05
task2,bert,flow,text+flow,meanPupilSize,surprisal,0.000569630007478327,11.75326819258207,4.8465669135146764e-05,1.6845263792931523e-31,0.5045432345437527,0.5026463862839662,0.02177984724997136,0.000649055366246749,0.0001148913310559256
task2,bert,flow,text+flow,meanPupilSize,role,0.0006838912719070631,0.5636072793551269,0.0012134180961778276,0.5730455585610844,0.5045432345437527,0.5026463862839662,0.02177984724997136,3.22205707806774e-05,7.481515108611696e-06
task2,bert,flow,text+flow,meanPupilSize,attention_layer_0,3.4963902233343793,59.27841018328807,0.058982523527935156,0.0,0.5045432345437527,0.5026463862839662,0.02177984724997136,0.017798513780606588,0.000548564397480479
task2,bert,flow,text+flow,GD,const,-0.04684158478659926,-10.767676207708078,0.004350203691402565,9.307043954339833e-27,0.5167297763723703,0.5148795840920195,0.023677204845874017,0.0,0.0
task2,bert,flow,text+flow,GD,frequency,8.637663955158686e-05,0.18050792662676943,0.0004785199252229246,0.8567608151857857,0.5167297763723703,0.5148795840920195,0.023677204845874017,-5.182574817977695e-06,3.3661726745584224e-06
task2,bert,flow,text+flow,GD,length,0.0018244200613614224,9.356412929296095,0.00019499140056644315,1.1942223624230348e-20,0.5167297763723703,0.5148795840920195,0.023677204845874017,0.0010833368112194985,0.00015701324516092808
task2,bert,flow,text+flow,GD,surprisal,0.001082943620407208,19.376038617056835,5.5890868190874e-05,7.831445128261865e-81,0.5167297763723703,0.5148795840920195,0.023677204845874017,0.002167610453704592,0.0002349065035618658
task2,bert,flow,text+flow,GD,role,-0.003396187850967159,-2.427026922471269,0.0013993202215940243,0.015256631126636945,0.5167297763723703,0.5148795840920195,0.023677204845874017,3.6061951634878963e-06,3.544982789871369e-05
task2,bert,flow,text+flow,GD,attention_layer_0,3.52714965299345,51.85538874105626,0.06801896077968934,0.0,0.5167297763723703,0.5148795840920195,0.023677204845874017,0.016996859119165,0.00045719433131028445
task2,bert,flow,text+flow,TRT,const,-0.03743645331618503,-7.830855261845229,0.00478063405137738,5.8237393750351e-15,0.518446845664807,0.5166032271566325,0.027121092158584235,0.0,0.0
task2,bert,flow,text+flow,TRT,frequency,-0.002050043681837352,-3.8984070238011124,0.0005258670193546061,9.803766906710881e-05,0.518446845664807,0.5166032271566325,0.027121092158584235,0.0004391932844496859,8.01103583009922e-05
task2,bert,flow,text+flow,TRT,length,0.002405435023756047,11.225411323601543,0.00021428480029935253,6.527570454200785e-29,0.518446845664807,0.5166032271566325,0.027121092158584235,0.0015214821393421361,0.0002109892928625034
task2,bert,flow,text+flow,TRT,surprisal,0.0011036556823069432,17.968707527659923,6.142098315129474e-05,4.204683880341055e-70,0.518446845664807,0.5166032271566325,0.027121092158584235,0.001553974378541011,0.00024586480754703357
task2,bert,flow,text+flow,TRT,role,-0.006735042011832778,-4.379729524828592,0.001537775785845215,1.2114392162099553e-05,0.518446845664807,0.5166032271566325,0.027121092158584235,0.00021548425128329156,8.095108022991729e-05
task2,bert,flow,text+flow,TRT,attention_layer_0,3.58099397458317,47.90685818276704,0.07474908834391729,0.0,0.518446845664807,0.5166032271566325,0.027121092158584235,0.015999689003724022,0.00045917627028268084
task2,bert,flow,text+flow,FFD,const,-0.04631191381919242,-11.578210282715526,0.003999919908893772,1.2507902157319495e-30,0.4913466894911467,0.48939931847082185,0.022498409696845797,0.0,0.0
task2,bert,flow,text+flow,FFD,frequency,0.0018758612963359898,4.26342859641113,0.0004399889089065671,2.0485393530054515e-05,0.4913466894911467,0.48939931847082185,0.022498409696845797,0.00018358547946501768,7.271612048872734e-05
task2,bert,flow,text+flow,FFD,length,0.0005908522055210209,3.295502909598381,0.00017929045178510474,0.0009889927127794055,0.4913466894911467,0.48939931847082185,0.022498409696845797,0.00020919887953791753,4.64863243747051e-05
task2,bert,flow,text+flow,FFD,surprisal,0.0006974331901556418,13.571256299905848,5.139046634617609e-05,2.9348923279145517e-41,0.4913466894911467,0.48939931847082185,0.022498409696845797,0.0011180649649540218,0.00014750587009839107
task2,bert,flow,text+flow,FFD,role,0.001879715084487724,1.460942803785828,0.0012866452263680045,0.14409111886376746,0.4913466894911467,0.48939931847082185,0.022498409696845797,0.00010512007965870866,1.9655870506786908e-05
task2,bert,flow,text+flow,FFD,attention_layer_0,3.5052451026563936,56.04626759244057,0.06254198991708014,0.0,0.4913466894911467,0.48939931847082185,0.022498409696845797,0.017243195697922736,0.0004892581856746323
task2,bert,flow,text+flow,pca,const,-0.19790910722817834,-21.588840231153764,0.009167194953927434,4.265694707002269e-99,0.5332213759212359,0.5314343214645789,,0.0,0.0
task2,bert,flow,text+flow,pca,frequency,0.00010981158968429783,0.10889834452851939,0.0010083862170699874,0.9132872910003762,0.5332213759212359,0.5314343214645789,,-7.146469701339864e-06,4.516992671877398e-06
task2,bert,flow,text+flow,pca,length,0.00393353542234365,9.572838495894342,0.00041090585869914015,1.5591496058758706e-21,0.5332213759212359,0.5314343214645789,,0.002427207653510153,0.0003486264223745048
task2,bert,flow,text+flow,pca,surprisal,0.0019899440795585564,16.895581422427114,0.00011777896420404415,2.12463600968082e-62,0.5332213759212359,0.5314343214645789,,0.0030055878723189294,0.00043065709870366924
task2,bert,flow,text+flow,pca,role,-0.007246003611313831,-2.4572795206737954,0.002948790949646196,0.01403155469561038,0.5332213759212359,0.5314343214645789,,-6.805622453130017e-06,7.922319946396809e-05
task2,bert,flow,text+flow,pca,attention_layer_0,7.872613277983231,54.923986440056694,0.14333652358929366,0.0,0.5332213759212359,0.5314343214645789,,0.03840725260717031,0.0010903173977291633
task2,bert,saliency,text+saliency,nFixations,const,0.02347301499118404,5.344494428003023,0.004391999151162884,9.450997723124296e-08,0.4867260618200622,0.4847610008009966,0.026873621412399386,0.0,0.0
task2,bert,saliency,text+saliency,nFixations,frequency,-0.002313000683593149,-4.493270944053598,0.0005147699109162732,7.16470079893171e-06,0.4867260618200622,0.4847610008009966,0.026873621412399386,0.000532663606138431,0.00010489960095427433
task2,bert,saliency,text+saliency,nFixations,length,0.003987198739933903,19.0368144389629,0.00020944674082514828,3.5022361846446255e-78,0.4867260618200622,0.4847610008009966,0.026873621412399386,0.004032178517875071,0.0003079319692302203
task2,bert,saliency,text+saliency,nFixations,surprisal,-0.0008512414622225192,-12.85700342970503,6.620838727131372e-05,2.8622046959526175e-37,0.4867260618200622,0.4847610008009966,0.026873621412399386,0.0022130084272153428,0.00016946391810403514
task2,bert,saliency,text+saliency,nFixations,role,0.00020689167786815859,0.13847360183823512,0.0014940875020341385,0.8898714542852854,0.4867260618200622,0.4847610008009966,0.026873621412399386,5.868637959184978e-06,2.066247493257487e-06
task2,bert,saliency,text+saliency,nFixations,attention_layer_0,1.414281703057633,43.7641005713444,0.032316023512286414,0.0,0.4867260618200622,0.4847610008009966,0.026873621412399386,0.013020107740712768,0.0005300259369855068
task2,bert,saliency,text+saliency,meanPupilSize,const,0.01680675920704824,4.3554095828005766,0.0038588240411229725,1.3535349941380025e-05,0.405705542098556,0.40343029532251684,0.023621776383670707,0.0,0.0
task2,bert,saliency,text+saliency,meanPupilSize,frequency,0.0010721412561262237,2.3705336587090886,0.00045227843620245206,0.017798425003871344,0.405705542098556,0.40343029532251684,0.023621776383670707,2.7896036091545895e-05,5.5263407485607596e-05
task2,bert,saliency,text+saliency,meanPupilSize,length,0.0020200683724923385,10.97740618598188,0.00018402055442495702,9.824096544088289e-28,0.405705542098556,0.40343029532251684,0.023621776383670707,0.001531248446398064,0.000146244855232976
task2,bert,saliency,text+saliency,meanPupilSize,surprisal,-0.0010802575048716745,-18.570412673582865,5.817089387617017e-05,1.3251998493133617e-74,0.405705542098556,0.40343029532251684,0.023621776383670707,0.0029804965784818336,0.00021264740794474347
task2,bert,saliency,text+saliency,meanPupilSize,role,0.008126534228041195,6.19065508668035,0.001312709901335972,6.447564609049135e-10,0.405705542098556,0.40343029532251684,0.023621776383670707,0.0009119849607574424,9.061335897261549e-05
task2,bert,saliency,text+saliency,meanPupilSize,attention_layer_0,1.2881731797973461,45.36945989874506,0.02839295822944054,0.0,0.405705542098556,0.40343029532251684,0.023621776383670707,0.012622775461522618,0.0005499626941260374
task2,bert,saliency,text+saliency,GD,const,0.015036818904915457,3.6072114615095887,0.004168543781079768,0.00031239071370440087,0.49133547302411384,0.48938805906172533,0.024275409718086133,-3.469446951953614e-18,0.0
task2,bert,saliency,text+saliency,GD,frequency,-0.0008649966329481048,-1.7704315629740455,0.0004885795367853966,0.0767134298420806,0.49133547302411384,0.48938805906172533,0.024275409718086133,0.00011236883623101483,3.5809976092765434e-05
task2,bert,saliency,text+saliency,GD,length,0.0030229042899707756,15.206479141151897,0.00019879054591869115,3.905716372501276e-51,0.49133547302411384,0.48938805906172533,0.024275409718086133,0.0026301380147037492,0.00021935715017520023
task2,bert,saliency,text+saliency,GD,surprisal,-0.000733424523152666,-11.671328644802369,6.283984844170115e-05,4.320674445798864e-31,0.49133547302411384,0.48938805906172533,0.024275409718086133,0.0015924038406074869,0.0001513476443077948
task2,bert,saliency,text+saliency,GD,role,0.003373407336188282,2.3788695786141587,0.0014180715775740443,0.01740144802644232,0.49133547302411384,0.48938805906172533,0.024275409718086133,0.00020609514275161112,4.043875522219206e-05
task2,bert,saliency,text+saliency,GD,attention_layer_0,1.4688068189195032,47.88777345923197,0.03067185448014062,0.0,0.49133547302411384,0.48938805906172533,0.024275409718086133,0.015192515905505322,0.00043052216591644846
task2,bert,saliency,text+saliency,TRT,const,0.02519957243087766,5.538687317460948,0.00454973732700796,3.196114409638494e-08,0.5000371390154259,0.4981230392413655,0.027240612240528605,0.0,0.0
task2,bert,saliency,text+saliency,TRT,frequency,-0.0029882868785010702,-5.603831363812613,0.0005332578167498538,2.203770292004961e-08,0.5000371390154259,0.4981230392413655,0.027240612240528605,0.0008161843592848859,0.0001144357074924282
task2,bert,saliency,text+saliency,TRT,length,0.0036227605326055144,16.697134462117212,0.0002169689979334421,5.078294569148837e-61,0.5000371390154259,0.4981230392413655,0.027240612240528605,0.00321754434367085,0.00027558530663892157
task2,bert,saliency,text+saliency,TRT,surprisal,-0.0007516571548102558,-10.95929733774453,6.858625435971154e-05,1.1948317554300359e-27,0.5000371390154259,0.4981230392413655,0.027240612240528605,0.0017884961673389596,0.0001524102834790213
task2,bert,saliency,text+saliency,TRT,role,8.338507609362321e-05,0.053875116220131816,0.0015477474935351367,0.9570367168145103,0.5000371390154259,0.4981230392413655,0.027240612240528605,2.0002110132665007e-06,9.025538574410413e-07
task2,bert,saliency,text+saliency,TRT,attention_layer_0,1.5037252655029887,44.91863029861419,0.03347665001150716,0.0,0.5000371390154259,0.4981230392413655,0.027240612240528605,0.014386947957218696,0.0005037869386564373
task2,bert,saliency,text+saliency,FFD,const,0.016660746742651784,4.191849133019351,0.003974557817793219,2.8124984683556956e-05,0.4243098638993966,0.4221058434702213,0.02351865566915851,0.0,0.0
task2,bert,saliency,text+saliency,FFD,frequency,0.0007117435396948664,1.5278608706877057,0.00046584316239115637,0.12660746556029975,0.4243098638993966,0.4221058434702213,0.02351865566915851,-2.8705225571131613e-06,3.0670945135375e-05
task2,bert,saliency,text+saliency,FFD,length,0.0017775794505105785,9.37840195997325,0.00018953969536571758,9.730213570447075e-21,0.4243098638993966,0.4221058434702213,0.02351865566915851,0.0011782995230761664,0.00011204680927092064
task2,bert,saliency,text+saliency,FFD,surprisal,-0.0010189662866106222,-17.006707190518522,5.991555421020656e-05,3.54050215402974e-63,0.4243098638993966,0.4221058434702213,0.02351865566915851,0.002521274598041602,0.00020875252247040313
task2,bert,saliency,text+saliency,FFD,role,0.009038278371485558,6.684718272939666,0.0013520806715330567,2.5543977372624753e-11,0.4243098638993966,0.4221058434702213,0.02351865566915851,0.0010777262120304284,9.910347181546928e-05
task2,bert,saliency,text+saliency,FFD,attention_layer_0,1.3608796399725305,46.53451905133873,0.02924451928838362,0.0,0.4243098638993966,0.4221058434702213,0.02351865566915851,0.01406434765990312,0.0004881218353884625
task2,bert,saliency,text+saliency,pca,const,-0.05781897824720107,-6.439120501439028,0.008979328502126892,1.308970471197198e-10,0.4866452191769439,0.4846798486531191,,0.0,0.0
task2,bert,saliency,text+saliency,pca,frequency,-0.0023060642200117597,-2.1911728142237568,0.0010524337491968675,0.02848318478665937,0.4866452191769439,0.4846798486531191,,0.0003429444709457358,0.00010130592780033776
task2,bert,saliency,text+saliency,pca,length,0.006602788149348101,15.419565769247908,0.0004282084364863507,1.6966301919352324e-52,0.4866452191769439,0.4846798486531191,,0.0058806304416173655,0.0004921948005866489
task2,bert,saliency,text+saliency,pca,surprisal,-0.0019455934051220156,-14.373332209388566,0.00013536133283353506,5.646056185379591e-46,0.4866452191769439,0.4846798486531191,,0.00499473241326381,0.0003900528408963985
task2,bert,saliency,text+saliency,pca,role,0.008440154948969377,2.7630756406083723,0.003054623197760532,0.005745942322073412,0.4866452191769439,0.4846798486531191,,0.0005561098431755895,9.069871766125511e-05
task2,bert,saliency,text+saliency,pca,attention_layer_0,3.146249590279197,47.6204663182972,0.06606927301487417,0.0,0.4866452191769439,0.4846798486531191,,0.03172987436174189,0.0010952597189125613
task3,llama,none,text_only,nFixations,frequency,-0.001700247046360714,-3.5031002050339204,0.00048535495613784497,0.00046294009364836663,0.25962210457592905,0.2582669284403145,0.039687806378858874,0.00010031503246291859,7.676239923784533e-05
task3,llama,none,text_only,nFixations,length,0.007425778342253655,28.199884150539255,0.00026332655491110077,3.0108442694112754e-165,0.25962210457592905,0.2582669284403145,0.039687806378858874,0.008754269578426878,0.00037702871922422413
task3,llama,none,text_only,nFixations,surprisal,0.0012779841793563679,14.958544500780745,8.54350621672894e-05,8.989916640542846e-50,0.25962210457592905,0.2582669284403145,0.039687806378858874,0.0014032655265941198,0.00014391443530929537
task3,llama,none,text_only,nFixations,role,0.007786200004612488,1.9325123113377383,0.00402905583521104,0.05333927543307934,0.25962210457592905,0.2582669284403145,0.039687806378858874,0.0,0.0
task3,llama,none,text_only,meanPupilSize,frequency,-0.0014164507682109904,-3.1886582403123653,0.000444215297300796,0.0014360619848678682,0.2007869436437848,0.19932407654856288,0.037475267191234445,7.699254669378403e-05,5.911974864216016e-05
task3,llama,none,text_only,meanPupilSize,length,0.00582829989856105,24.183167938851383,0.00024100646835428105,7.67650284334167e-124,0.2007869436437848,0.19932407654856288,0.037475267191234445,0.005945719657550483,0.00027695569465717033
task3,llama,none,text_only,meanPupilSize,surprisal,0.0009014213235969273,11.52809763858041,7.81934150679114e-05,1.867836493388356e-30,0.2007869436437848,0.19932407654856288,0.037475267191234445,0.0007003028309262221,0.00010108876619541768
task3,llama,none,text_only,meanPupilSize,role,0.01773949611700097,4.810652121392854,0.003687544987531702,1.5379754964978334e-06,0.2007869436437848,0.19932407654856288,0.037475267191234445,0.0,0.0
task3,llama,none,text_only,GD,frequency,-0.0025674423072798557,-5.456797980491832,0.0004705034557736087,5.025181407598015e-08,0.24333622529885113,0.24195123974418153,0.03835064959048791,0.00026116979489775385,0.00010652773956979238
task3,llama,none,text_only,GD,length,0.006590277543156522,25.816995477205857,0.000255268958348587,4.610644970114341e-140,0.24333622529885113,0.24195123974418153,0.03835064959048791,0.0073321856548089984,0.0003024894041762248
task3,llama,none,text_only,GD,surprisal,0.001061961358178419,12.822397190761086,8.282081286201252e-05,3.423784296554849e-37,0.24333622529885113,0.24195123974418153,0.03835064959048791,0.0009198385053660899,0.00010434918503193646
task3,llama,none,text_only,GD,role,0.01865214018075631,4.775535039184873,0.003905769725844166,1.8311961195282304e-06,0.24333622529885113,0.24195123974418153,0.03835064959048791,0.0,0.0
task3,llama,none,text_only,TRT,frequency,-0.002274764631626011,-4.545349547512293,0.0005004597793520651,5.582728357166912e-06,0.26499836716219294,0.26365303165364307,0.04044180228199054,0.00017433480371789115,9.733991223506578e-05
